district_name,school_name,level,street_address,city,state,zip,latitude,longitude,charter
HOLMES      ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,elementary,1473 AMMONS RD                                                                  ,PONCE DE LEON       ,FL,32455-8208,30.74071,-85.96314,False
HOLMES      ,HOLMES COUNTY HIGH SCHOOL                                                                           ,high,105 BLUE DEVIL DR                                                               ,BONIFAY             ,FL,32425-2553,30.78611,-85.69575,False
HOLMES      ,BONIFAY K-8 SCHOOL                                                                                  ,"elementary, middle",140 BLUE DEVIL DR                                                               ,BONIFAY             ,FL,32425-2553,30.78475,-85.69901,False
HOLMES      ,GRADUATION ASSISTANCE PROGRAM                                                                       ,high,401 MCLAUGHLIN AVE                                                              ,BONIFAY             ,FL,32425-2118,30.7945,-85.68711,False
INDIAN RIVER,VERO BEACH HIGH SCHOOL                                                                              ,high,1707 16TH ST                                                                    ,VERO BEACH          ,FL,32960-3626,27.62892,-80.40354,False
INDIAN RIVER,ALTERNATIVE CENTER FOR EDUCATION                                                                    ,high,1426 18TH ST                                                                    ,VERO BEACH          ,FL,32960-3524,27.63482,-80.39968,False
INDIAN RIVER,ROSEWOOD MAGNET SCHOOL                                                                              ,elementary,3850 16TH ST                                                                    ,VERO BEACH          ,FL,32960-2779,27.63295,-80.42511,False
INDIAN RIVER,OSCEOLA MAGNET SCHOOL                                                                               ,elementary,1110 18TH AVE SW                                                                ,VERO BEACH          ,FL,32962-5363,27.5816,-80.40379,False
INDIAN RIVER,BEACHLAND ELEMENTARY SCHOOL                                                                         ,elementary,3350 INDIAN RIVER DR E                                                          ,VERO BEACH          ,FL,32963-1470,27.65505,-80.3662,False
INDIAN RIVER,GIFFORD MIDDLE SCHOOL                                                                               ,middle,4530 28TH CT                                                                    ,VERO BEACH          ,FL,32967-1328,27.67664,-80.41302,False
INDIAN RIVER,FELLSMERE ELEMENTARY SCHOOL                                                                         ,elementary,50 N CYPRESS ST                                                                 ,FELLSMERE           ,FL,32948-6612,27.77015,-80.6045,False
INDIAN RIVER,PELICAN ISLAND ELEMENTARY SCHOOL                                                                    ,elementary,1355 SCHUMANN DR                                                                ,SEBASTIAN           ,FL,32958-6269,27.76254,-80.46248,False
INDIAN RIVER,WABASSO SCHOOL                                                                                      ,"elementary, middle, high",8895 N US HIGHWAY 1                                                             ,SEBASTIAN           ,FL,32958-7502,27.75529,-80.43853,False
INDIAN RIVER,CITRUS ELEMENTARY SCHOOL                                                                            ,elementary,2771 CITRUS PL                                                                  ,VERO BEACH          ,FL,32968-2070,27.60809,-80.41476,False
INDIAN RIVER,DODGERTOWN ELEMENTARY SCHOOL                                                                        ,elementary,4350 43RD AVE                                                                   ,VERO BEACH          ,FL,32967-1075,27.67237,-80.42759,False
INDIAN RIVER,VERO BEACH ELEMENTARY SCHOOL                                                                        ,elementary,1770 12TH ST                                                                    ,VERO BEACH          ,FL,32960-3731,27.62485,-80.40414,False
INDIAN RIVER,SEBASTIAN RIVER MIDDLE SCHOOL                                                                       ,middle,9400 FELLSMERE RD                                                               ,SEBASTIAN           ,FL,32958-6402,27.76685,-80.52208,False
INDIAN RIVER,SEBASTIAN ELEMENTARY SCHOOL                                                                         ,elementary,400 SEBASTIAN BLVD                                                              ,SEBASTIAN           ,FL,32958-4551,27.80475,-80.47662,False
INDIAN RIVER,GLENDALE ELEMENTARY SCHOOL                                                                          ,elementary,4940 8TH ST                                                                     ,VERO BEACH          ,FL,32968-1121,27.61833,-80.43721,False
INDIAN RIVER,INDIAN RIVER ACADEMY                                                                                ,elementary,500 20TH ST SW                                                                  ,VERO BEACH          ,FL,32962-7136,27.56858,-80.38361,False
